transaction_date,transaction_time,customer_id,card_last4,merchant,merchant_category,amount,country,channel,is_fraud
2023-09-17,00:39:03,CUST-3103,3103,Merchant_147,grocery,27.54,AU,pos,0
2023-03-29,06:52:13,CUST-5133,5133,Merchant_308,online,25.66,GB,pos,0
2023-06-21,14:54:43,CUST-3547,3547,Merchant_94,entertainment,16.98,AU,web,0
2023-01-15,18:00:04,CUST-5543,5543,Merchant_192,utilities,64.13,CA,web,0
2023-02-28,11:10:54,CUST-3091,3091,Merchant_97,entertainment,41.46,GB,mobile,0
2023-07-21,04:26:59,CUST-5386,5386,Merchant_98,restaurant,73.44,AU,pos,0
2023-04-27,08:59:40,CUST-6934,6934,Merchant_262,travel,67.09,GB,web,0
2023-02-04,22:05:19,CUST-5892,5892,Merchant_229,entertainment,28.06,US,pos,0
2023-11-16,09:56:05,CUST-5669,5669,Merchant_158,retail,40.03,CA,pos,0
2023-09-08,21:13:50,CUST-7267,7267,Merchant_230,travel,171.08,US,pos,0
2023-02-21,01:44:47,CUST-4681,4681,Merchant_208,utilities,3.59,DE,mobile,0
2023-09-29,19:12:18,CUST-8449,8449,Merchant_352,travel,45.63,GB,pos,0
2023-05-15,10:12:54,CUST-1960,1960,Merchant_58,online,45.06,GB,pos,0
2023-03-24,15:14:16,CUST-2291,2291,Merchant_187,travel,8.61,US,web,0
2023-09-13,19:46:40,CUST-7275,7275,Merchant_321,retail,65.33,US,pos,0
2023-08-31,09:55:09,CUST-2512,2512,Merchant_39,entertainment,44.21,CA,atm,0
2023-06-03,07:52:25,CUST-6111,6111,Merchant_151,grocery,17.97,CA,web,0
2023-08-20,10:54:56,CUST-2124,2124,Merchant_386,gas_station,38.36,CA,mobile,0
2023-05-13,12:42:34,CUST-5920,5920,Merchant_310,retail,25.06,GB,pos,0
2023-08-10,22:00:12,CUST-4483,4483,Merchant_112,utilities,26.86,AU,atm,0
2023-09-02,09:18:17,CUST-3068,3068,Merchant_365,utilities,8.8,US,web,0
2023-03-05,02:49:44,CUST-9666,9666,Merchant_25,grocery,107.72,US,web,0
2023-10-21,12:10:36,CUST-3705,3705,Merchant_38,online,148.18,BR,mobile,0
2023-02-11,18:33:05,CUST-7227,7227,Merchant_324,healthcare,6.29,US,mobile,0
2023-12-25,09:29:23,CUST-7572,7572,Merchant_386,grocery,51.17,FR,mobile,0
2023-12-30,01:55:50,CUST-3471,3471,Merchant_385,restaurant,23.48,DE,pos,0
2023-11-20,15:13:12,CUST-9031,9031,Merchant_15,healthcare,24.51,BR,mobile,0
2023-06-03,22:36:21,CUST-4505,4505,Merchant_190,grocery,12.66,DE,web,0
2023-04-29,09:30:31,CUST-1590,1590,Merchant_154,utilities,50.94,DE,web,0
2023-01-31,07:28:16,CUST-7868,7868,Merchant_26,restaurant,3.28,US,pos,0
2023-09-23,21:23:05,CUST-3683,3683,Merchant_365,grocery,46.22,FR,pos,0
2023-02-27,16:27:09,CUST-7653,7653,Merchant_91,online,25.08,FR,web,0
2023-01-15,14:43:53,CUST-7883,7883,Merchant_3,restaurant,88.5,AU,pos,0
2023-03-04,11:23:58,CUST-5451,5451,Merchant_40,online,43.76,CA,pos,0
2023-09-09,11:00:03,CUST-9317,9317,Merchant_177,cash,11.44,AU,mobile,0
2023-11-13,15:28:30,CUST-1711,1711,Merchant_307,online,32.11,DE,pos,0
2023-01-12,04:47:30,CUST-2113,2113,Merchant_299,travel,59.6,US,web,0
2023-04-03,13:59:36,CUST-2988,2988,Merchant_129,travel,56.93,FR,pos,0
2023-07-23,22:27:31,CUST-7965,7965,Merchant_78,online,81.52,CA,web,0
2023-04-24,09:48:36,CUST-8018,8018,Merchant_74,restaurant,29.07,CA,pos,0
2023-09-15,07:38:54,CUST-1958,1958,Merchant_395,healthcare,28.44,US,web,0
2023-02-08,23:52:57,CUST-4644,4644,Merchant_346,grocery,64.08,FR,web,0
2023-06-23,05:33:00,CUST-9565,9565,Merchant_198,entertainment,13.65,US,web,0
2023-07-24,05:05:48,CUST-5339,5339,Merchant_118,entertainment,22.45,FR,pos,0
2023-05-29,08:42:38,CUST-6238,6238,Merchant_387,grocery,22.81,FR,web,0
2023-08-18,16:27:26,CUST-4114,4114,Merchant_237,healthcare,8.18,AU,pos,0
2023-10-24,11:31:03,CUST-3200,3200,Merchant_64,restaurant,24.19,GB,web,0
2023-10-17,16:49:24,CUST-1096,1096,Merchant_61,entertainment,15.49,GB,pos,0
2023-12-06,17:11:13,CUST-5956,5956,Merchant_265,travel,33.05,AU,web,0
2023-05-20,15:44:55,CUST-6000,6000,Merchant_346,retail,21.66,AU,mobile,0
2023-10-30,07:05:08,CUST-3927,3927,Merchant_334,online,17.04,US,pos,0
2023-12-07,02:01:45,CUST-5563,5563,Merchant_182,grocery,40.1,DE,pos,0
2023-12-14,11:40:14,CUST-6794,6794,Merchant_118,grocery,15.53,CA,pos,0
2023-10-14,09:00:21,CUST-8619,8619,Merchant_36,entertainment,48.42,US,web,0
2023-12-03,10:24:16,CUST-8814,8814,Merchant_341,grocery,33.41,FR,pos,0
2023-06-08,10:13:11,CUST-3608,3608,Merchant_95,restaurant,53.83,US,web,0
2023-08-12,10:02:39,CUST-7528,7528,Merchant_291,utilities,47.65,FR,pos,0
2023-03-31,17:16:42,CUST-6464,6464,Merchant_278,gas_station,436.54,DE,pos,0
2023-09-25,11:54:04,CUST-4450,4450,Merchant_104,retail,71.35,CA,mobile,0
2023-10-20,06:27:14,CUST-5051,5051,Merchant_72,restaurant,32.69,FR,web,0
2023-01-11,11:13:38,CUST-4467,4467,Merchant_96,gas_station,10.29,CA,pos,0
2023-11-22,10:54:00,CUST-1006,1006,Merchant_389,gas_station,33.63,CA,mobile,0
2023-06-04,11:54:33,CUST-8651,8651,Merchant_319,restaurant,15.43,US,web,0
2023-01-22,15:31:47,CUST-2729,2729,Merchant_333,gas_station,36.79,CA,mobile,0
2023-10-02,21:33:10,CUST-5011,5011,Merchant_283,retail,37.0,US,pos,0
2023-12-31,16:44:41,CUST-1964,1964,Merchant_3,retail,33.13,DE,pos,0
2023-07-04,20:55:01,CUST-8711,8711,Merchant_318,restaurant,23.53,CA,atm,0
2023-04-14,07:37:05,CUST-3503,3503,Merchant_33,restaurant,173.24,AU,web,0
2023-01-18,08:10:47,CUST-4527,4527,Merchant_16,healthcare,35.22,US,mobile,0
2023-11-25,10:24:29,CUST-4006,4006,Merchant_90,restaurant,32.23,US,web,0
2023-08-21,13:35:51,CUST-4652,4652,Merchant_173,restaurant,64.95,FR,web,0
2023-09-13,11:13:23,CUST-1998,1998,Merchant_25,healthcare,33.92,DE,pos,0
2023-12-21,07:54:30,CUST-1096,1096,Merchant_280,healthcare,18.03,GB,web,0
2023-05-21,15:39:15,CUST-3296,3296,Merchant_192,gas_station,35.94,AU,web,0
2023-08-08,17:10:27,CUST-6663,6663,Merchant_210,healthcare,49.95,DE,web,0
2023-04-08,16:44:54,CUST-9518,9518,Merchant_286,retail,13.37,US,web,0
2023-10-07,16:38:30,CUST-6085,6085,Merchant_223,utilities,21.26,GB,web,0
2023-02-25,17:19:52,CUST-1128,1128,Merchant_348,utilities,10.35,CA,web,0
2023-10-14,19:33:27,CUST-5315,5315,Merchant_46,entertainment,27.37,AU,pos,0
2023-08-06,22:08:46,CUST-1520,1520,Merchant_212,grocery,36.19,GB,pos,0
2023-12-08,16:12:14,CUST-5915,5915,Merchant_293,utilities,20.24,FR,pos,0
2023-09-27,11:11:14,CUST-7065,7065,Merchant_137,restaurant,36.51,DE,web,0
2023-02-06,08:38:12,CUST-5930,5930,Merchant_10,cash,29.44,GB,pos,0
2023-09-16,13:35:45,CUST-9689,9689,Merchant_241,entertainment,21.68,GB,web,0
2023-11-18,10:14:35,CUST-7912,7912,Merchant_69,entertainment,84.83,CA,pos,0
2023-11-29,13:59:48,CUST-5198,5198,Merchant_5,entertainment,10.04,AU,web,0
2023-09-07,19:10:52,CUST-9518,9518,Merchant_26,grocery,11.38,US,pos,0
2023-04-19,09:19:40,CUST-5386,5386,Merchant_28,grocery,143.22,AU,pos,0
2023-06-11,10:38:32,CUST-9179,9179,Merchant_255,restaurant,30.19,US,mobile,0
2023-01-04,07:28:33,CUST-1444,1444,Merchant_32,utilities,32.59,US,pos,0
2023-10-23,02:53:26,CUST-8811,8811,Merchant_291,restaurant,103.1,CA,mobile,0
2023-12-03,14:49:51,CUST-6635,6635,Merchant_40,healthcare,41.4,FR,pos,0
2023-12-18,03:01:16,CUST-8177,8177,Merchant_375,utilities,37.69,DE,web,0
2023-09-15,17:07:28,CUST-3088,3088,Merchant_338,cash,78.55,DE,pos,0
2023-09-15,03:23:26,CUST-4114,4114,Merchant_139,entertainment,10.02,AU,mobile,0
2023-10-27,08:13:07,CUST-8305,8305,Merchant_388,retail,18.55,GB,web,0
2023-02-24,14:53:57,CUST-5564,5564,Merchant_201,retail,22.93,FR,pos,0
2023-03-01,11:39:27,CUST-6464,6464,Merchant_73,healthcare,276.2,DE,web,0
2023-02-04,11:50:30,CUST-8564,8564,Merchant_158,utilities,9.28,US,web,0
2023-01-15,14:33:28,CUST-6155,6155,Merchant_309,travel,86.33,US,pos,0
2023-11-10,15:25:57,CUST-3091,3091,Merchant_120,gas_station,58.52,US,mobile,0
2023-08-14,08:39:57,CUST-6514,6514,Merchant_41,retail,41.92,DE,pos,0
2023-04-30,15:31:26,CUST-1685,1685,Merchant_271,retail,62.29,GB,pos,0
2023-03-15,00:57:52,CUST-2638,2638,Merchant_200,retail,46.3,DE,web,0
2023-05-06,04:21:30,CUST-9518,9518,Merchant_181,gas_station,9.19,US,pos,0
2023-08-15,14:47:57,CUST-4673,4673,Merchant_43,retail,48.78,FR,web,0
2023-08-15,10:51:28,CUST-7615,7615,Merchant_132,online,103.01,MX,web,0
2023-04-02,08:58:42,CUST-2291,2291,Merchant_371,healthcare,12.89,US,web,0
2023-03-06,08:29:17,CUST-4432,4432,Merchant_118,retail,47.82,FR,mobile,0
2023-01-19,11:28:54,CUST-2403,2403,Merchant_238,cash,23.46,DE,mobile,0
2023-09-15,08:19:26,CUST-7658,7658,Merchant_123,retail,18.75,GB,pos,0
2023-12-05,13:57:14,CUST-2982,2982,Merchant_65,entertainment,39.94,US,pos,0
2023-11-04,10:58:00,CUST-1634,1634,Merchant_29,restaurant,52.99,GB,pos,0
2023-01-11,13:34:03,CUST-8705,8705,Merchant_290,entertainment,14.72,US,pos,0
2023-05-21,02:23:26,CUST-3200,3200,Merchant_282,travel,97.15,GB,pos,1
2023-08-11,08:19:53,CUST-2040,2040,Merchant_37,grocery,51.84,AU,web,0
2023-08-02,08:13:57,CUST-4450,4450,Merchant_253,gas_station,71.32,CA,mobile,0
2023-09-29,21:03:41,CUST-1319,1319,Merchant_186,grocery,43.24,US,pos,0
2023-08-14,11:47:50,CUST-4814,4814,Merchant_15,grocery,4.33,US,web,0
2023-10-09,16:12:41,CUST-9375,9375,Merchant_50,healthcare,50.55,IN,web,0
2023-06-18,10:24:55,CUST-8619,8619,Merchant_376,healthcare,20.42,US,pos,0
2023-01-29,20:08:18,CUST-3417,3417,Merchant_222,entertainment,55.2,CA,pos,0
2023-08-21,08:38:49,CUST-8541,8541,Merchant_376,healthcare,41.9,DE,web,0
2023-07-26,12:20:31,CUST-6590,6590,Merchant_143,retail,25.13,GB,pos,0
2023-01-17,08:46:51,CUST-1475,1475,Merchant_135,restaurant,5.58,FR,mobile,0
2023-12-10,20:12:58,CUST-4997,4997,Merchant_119,utilities,10.06,DE,pos,0
2023-04-14,06:01:49,CUST-6663,6663,Merchant_375,cash,29.99,DE,pos,0
2023-02-10,16:29:18,CUST-2604,2604,Merchant_207,healthcare,830.71,FR,atm,0
2023-11-29,10:52:44,CUST-1822,1822,Merchant_43,entertainment,11.99,CA,pos,0
2023-10-05,07:01:56,CUST-8651,8651,Merchant_24,online,4.37,US,atm,0
2023-02-01,13:30:19,CUST-3591,3591,Merchant_139,grocery,59.88,US,pos,0
2023-07-19,14:02:49,CUST-4044,4044,Merchant_318,restaurant,9.93,US,mobile,0
2023-09-26,15:44:54,CUST-3170,3170,Merchant_77,travel,26.26,DE,mobile,0
2023-10-30,11:34:03,CUST-2343,2343,Merchant_108,grocery,10.2,MX,web,0
2023-02-08,23:18:21,CUST-2084,2084,Merchant_359,online,73.04,CA,web,0
2023-06-01,10:39:16,CUST-2771,2771,Merchant_70,healthcare,8.72,AU,web,0
2023-05-17,03:44:50,CUST-2133,2133,Merchant_102,retail,9.79,CA,pos,0
2023-07-22,17:53:26,CUST-5892,5892,Merchant_26,cash,82.91,GB,pos,0
2023-02-23,11:28:40,CUST-1949,1949,Merchant_15,grocery,42.7,US,pos,0
2023-07-31,12:39:04,CUST-8144,8144,Merchant_172,restaurant,48.52,AU,pos,0
2023-01-05,16:34:29,CUST-6198,6198,Merchant_363,travel,16.53,DE,web,0
2023-09-13,18:09:58,CUST-9320,9320,Merchant_212,entertainment,23.32,US,pos,0
2023-04-26,20:03:34,CUST-2988,2988,Merchant_232,travel,75.75,FR,web,0
2023-06-28,08:49:18,CUST-7906,7906,Merchant_234,travel,134.94,DE,pos,0
2023-09-04,22:16:29,CUST-7669,7669,Merchant_321,restaurant,58.11,DE,atm,0
2023-10-30,15:30:24,CUST-2139,2139,Merchant_113,gas_station,63.46,CA,web,0
2023-05-21,02:51:48,CUST-1685,1685,Merchant_252,online,50.71,CA,web,0
2023-06-07,15:13:21,CUST-7930,7930,Merchant_196,restaurant,20.55,GB,pos,0
2023-12-21,11:38:28,CUST-4505,4505,Merchant_372,travel,18.93,DE,pos,0
2023-03-02,16:33:15,CUST-9830,9830,Merchant_18,cash,12.62,DE,mobile,0
2023-07-15,15:30:49,CUST-9540,9540,Merchant_258,grocery,506.42,GB,web,0
2023-09-24,17:50:17,CUST-6421,6421,Merchant_353,grocery,34.77,DE,web,0
2023-09-06,15:42:07,CUST-7868,7868,Merchant_241,retail,6.24,US,web,0
2023-07-05,21:46:49,CUST-7455,7455,Merchant_352,restaurant,5.69,CA,pos,0
2023-01-29,16:52:30,CUST-3938,3938,Merchant_278,gas_station,94.26,DE,web,0
2023-07-18,14:00:56,CUST-8633,8633,Merchant_213,gas_station,24.33,CA,mobile,0
2023-06-21,10:27:33,CUST-9031,9031,Merchant_168,gas_station,12.28,FR,web,0
2023-04-19,15:05:43,CUST-4910,4910,Merchant_377,grocery,24.54,AU,pos,0
2023-03-18,02:45:38,CUST-1931,1931,Merchant_214,healthcare,64.71,MX,atm,1
2023-03-17,08:44:52,CUST-5082,5082,Merchant_166,utilities,9.33,AU,pos,0
2023-05-25,10:04:26,CUST-3536,3536,Merchant_65,online,45.72,US,mobile,0
2023-02-06,21:01:39,CUST-3579,3579,Merchant_268,cash,16.59,CA,pos,0
2023-02-09,17:39:54,CUST-8939,8939,Merchant_206,restaurant,6.07,GB,pos,0
2023-09-18,10:18:45,CUST-5956,5956,Merchant_290,healthcare,33.38,AU,pos,0
2023-02-11,15:34:17,CUST-4644,4644,Merchant_291,entertainment,56.28,DE,web,0
2023-02-08,17:07:52,CUST-3088,3088,Merchant_131,grocery,77.86,DE,pos,0
2023-01-28,18:37:15,CUST-1993,1993,Merchant_246,gas_station,30.11,AU,web,0
2023-02-22,06:29:51,CUST-9834,9834,Merchant_341,cash,21.59,AU,mobile,0
2023-09-12,13:22:58,CUST-2169,2169,Merchant_279,grocery,25.16,AU,web,0
2023-07-11,21:56:43,CUST-7592,7592,Merchant_256,cash,43.95,GB,web,0
2023-07-23,12:36:14,CUST-2160,2160,Merchant_279,healthcare,24.44,AU,pos,0
2023-03-07,06:24:55,CUST-8508,8508,Merchant_155,healthcare,28.55,GB,web,0
2023-12-16,02:57:26,CUST-1090,1090,Merchant_252,travel,31.27,CA,atm,0
2023-01-14,11:58:41,CUST-1406,1406,Merchant_53,cash,26.0,CA,web,0
2023-04-23,06:22:30,CUST-2824,2824,Merchant_326,online,41.38,FR,pos,0
2023-05-20,04:22:41,CUST-3608,3608,Merchant_388,entertainment,33.84,US,mobile,0
2023-04-07,16:36:07,CUST-6344,6344,Merchant_116,gas_station,19.3,GB,pos,0
2023-09-09,10:39:35,CUST-3697,3697,Merchant_104,entertainment,31.9,US,atm,0
2023-08-27,17:51:20,CUST-7916,7916,Merchant_5,travel,48.15,AU,pos,0
2023-05-11,22:00:34,CUST-2588,2588,Merchant_289,gas_station,12.36,AU,web,0
2023-02-01,22:53:19,CUST-6590,6590,Merchant_118,online,16.69,JP,mobile,1
2023-03-04,12:46:56,CUST-4116,4116,Merchant_241,travel,18.91,GB,pos,0
2023-10-06,08:22:49,CUST-6425,6425,Merchant_246,retail,13.81,US,web,0
2023-10-19,10:36:20,CUST-9935,9935,Merchant_316,restaurant,21.52,AU,mobile,0
2023-12-24,10:03:04,CUST-9935,9935,Merchant_240,retail,14.65,AU,pos,0
2023-07-06,08:27:18,CUST-1853,1853,Merchant_194,retail,55.64,FR,web,0
2023-09-04,09:10:41,CUST-2020,2020,Merchant_261,entertainment,58.56,US,pos,0
2023-08-08,09:16:10,CUST-7991,7991,Merchant_22,restaurant,111.36,DE,pos,0
2023-08-13,18:17:23,CUST-2684,2684,Merchant_168,healthcare,8.79,CA,pos,0
2023-01-14,09:18:26,CUST-5051,5051,Merchant_142,utilities,42.57,FR,pos,0
2023-06-08,15:37:39,CUST-6574,6574,Merchant_66,gas_station,58.95,DE,web,0
2023-07-28,15:48:53,CUST-2341,2341,Merchant_210,gas_station,88.96,MX,pos,0
2023-10-31,16:30:32,CUST-3184,3184,Merchant_31,grocery,86.01,AU,web,0
2023-01-24,13:30:09,CUST-6378,6378,Merchant_171,cash,101.7,CA,mobile,0
2023-04-24,18:15:39,CUST-2104,2104,Merchant_131,entertainment,21.44,CA,pos,0
2023-11-28,11:23:27,CUST-3496,3496,Merchant_57,online,22.6,DE,web,0
2023-04-08,13:00:34,CUST-2200,2200,Merchant_60,retail,43.23,DE,pos,0
2023-11-09,04:47:16,CUST-2290,2290,Merchant_66,healthcare,95.56,AU,pos,0
2023-09-21,14:42:47,CUST-5573,5573,Merchant_62,online,13.26,CN,atm,1
2023-10-29,13:39:13,CUST-5351,5351,Merchant_8,restaurant,89.06,AU,pos,0
2023-05-20,19:50:41,CUST-2530,2530,Merchant_9,restaurant,27.39,FR,mobile,0
2023-06-14,08:22:30,CUST-2341,2341,Merchant_200,gas_station,96.76,AU,mobile,0
2023-07-04,09:13:07,CUST-6574,6574,Merchant_134,healthcare,28.15,DE,web,0
2023-06-16,16:32:10,CUST-7572,7572,Merchant_110,online,73.29,FR,mobile,0
2023-01-15,08:40:47,CUST-2679,2679,Merchant_247,utilities,83.19,FR,atm,0
2023-08-08,19:09:56,CUST-2104,2104,Merchant_5,cash,119.78,CA,pos,0
2023-10-10,13:26:55,CUST-5471,5471,Merchant_270,travel,5.11,GB,web,0
2023-02-16,10:29:48,CUST-2160,2160,Merchant_119,gas_station,49.33,AU,pos,0
2023-03-26,16:14:38,CUST-7797,7797,Merchant_191,online,32.65,AU,pos,0
2023-11-28,11:09:14,CUST-5119,5119,Merchant_388,healthcare,14.95,AU,pos,0
2023-10-11,16:52:04,CUST-6728,6728,Merchant_335,entertainment,142.25,RU,atm,1
2023-06-25,11:19:35,CUST-6038,6038,Merchant_385,entertainment,32.42,FR,pos,0
2023-05-04,12:10:00,CUST-9004,9004,Merchant_347,grocery,154.32,CA,mobile,0
2023-05-06,10:24:29,CUST-4728,4728,Merchant_153,travel,38.74,FR,pos,0
2023-03-23,18:58:33,CUST-3103,3103,Merchant_16,travel,20.6,AU,mobile,0
2023-09-03,12:19:59,CUST-3503,3503,Merchant_277,gas_station,25.27,AU,web,0
2023-07-19,14:51:14,CUST-8579,8579,Merchant_60,retail,58.96,CA,pos,0
2023-11-15,11:21:57,CUST-2824,2824,Merchant_315,cash,40.41,FR,pos,0
2023-02-25,07:48:16,CUST-1931,1931,Merchant_270,retail,13.62,GB,atm,0
2023-09-11,11:23:01,CUST-7201,7201,Merchant_85,healthcare,30.72,AU,web,0
2023-02-27,13:06:45,CUST-9830,9830,Merchant_264,online,16.12,DE,pos,0
2023-09-14,08:26:16,CUST-4593,4593,Merchant_19,utilities,48.63,AU,web,0
2023-05-07,02:56:12,CUST-3068,3068,Merchant_342,grocery,7.56,MX,mobile,1
2023-10-23,13:29:28,CUST-8618,8618,Merchant_9,entertainment,19.47,FR,web,0
2023-01-29,11:33:14,CUST-5262,5262,Merchant_92,entertainment,53.06,CA,pos,0
2023-07-05,08:56:05,CUST-9900,9900,Merchant_347,restaurant,14.73,DE,pos,0
2023-11-29,21:28:15,CUST-4249,4249,Merchant_384,retail,8.99,FR,mobile,0
2023-08-20,19:48:02,CUST-3697,3697,Merchant_353,restaurant,64.36,US,pos,0
2023-04-06,08:46:16,CUST-2084,2084,Merchant_198,retail,11.13,CA,web,0
2023-03-26,09:07:11,CUST-1853,1853,Merchant_207,retail,40.74,FR,web,0
2023-01-08,16:58:12,CUST-5198,5198,Merchant_251,travel,14.45,AU,web,0
2023-03-23,21:39:06,CUST-9379,9379,Merchant_176,online,48.68,GB,pos,0
2023-11-04,22:36:54,CUST-7932,7932,Merchant_309,online,17.92,DE,pos,0
2023-02-07,20:22:06,CUST-3532,3532,Merchant_230,healthcare,59.21,US,web,0
2023-07-21,15:16:26,CUST-3426,3426,Merchant_241,cash,28.12,AU,pos,0
2023-06-16,02:29:27,CUST-7868,7868,Merchant_139,online,5.0,CN,web,1
2023-08-30,09:55:33,CUST-2832,2832,Merchant_35,grocery,32.15,AU,pos,0
2023-06-16,12:50:16,CUST-1525,1525,Merchant_135,entertainment,121.83,US,pos,0
2023-08-09,12:16:08,CUST-9849,9849,Merchant_78,online,29.25,BR,web,0
2023-06-08,15:05:11,CUST-2133,2133,Merchant_106,entertainment,12.77,CA,pos,0
2023-08-31,09:19:16,CUST-3426,3426,Merchant_38,travel,31.35,RU,mobile,0
2023-05-11,21:28:31,CUST-8886,8886,Merchant_172,online,32.32,FR,web,0
2023-05-02,19:31:16,CUST-7211,7211,Merchant_134,healthcare,53.78,CA,mobile,0
2023-02-28,09:53:54,CUST-7572,7572,Merchant_178,grocery,25.89,AU,pos,0
2023-05-08,12:13:19,CUST-5351,5351,Merchant_347,utilities,111.74,AU,web,0
2023-04-11,08:02:27,CUST-9947,9947,Merchant_90,cash,66.61,DE,pos,0
2023-09-18,07:16:57,CUST-2290,2290,Merchant_306,restaurant,69.75,AU,pos,0
2023-05-16,05:54:42,CUST-4441,4441,Merchant_285,utilities,30.75,AU,mobile,0
2023-08-29,15:28:38,CUST-2245,2245,Merchant_288,entertainment,48.54,AU,web,0
2023-09-18,08:33:47,CUST-3697,3697,Merchant_384,restaurant,63.01,US,pos,0
2023-04-10,21:49:03,CUST-8752,8752,Merchant_259,grocery,117.82,FR,web,0
2023-04-22,06:42:38,CUST-6539,6539,Merchant_123,cash,10.3,CA,pos,0
2023-08-14,14:28:21,CUST-1514,1514,Merchant_181,cash,39.15,AU,pos,0
2023-02-11,15:46:53,CUST-1626,1626,Merchant_102,utilities,16.88,AU,web,0
2023-06-05,08:31:18,CUST-5422,5422,Merchant_156,entertainment,24.01,GB,web,0
2023-08-21,12:33:06,CUST-2124,2124,Merchant_339,gas_station,49.07,DE,pos,0
2023-09-22,13:57:31,CUST-3506,3506,Merchant_85,gas_station,22.08,DE,web,0
2023-12-05,19:17:29,CUST-4492,4492,Merchant_315,cash,16.02,FR,web,0
2023-11-29,09:08:56,CUST-7381,7381,Merchant_7,restaurant,36.45,US,pos,0
2023-05-05,16:03:39,CUST-2129,2129,Merchant_107,utilities,28.14,FR,pos,0
2023-10-06,06:07:15,CUST-5533,5533,Merchant_254,retail,44.49,GB,pos,0
2023-11-29,09:32:44,CUST-1158,1158,Merchant_165,healthcare,141.68,MX,atm,0
2023-08-16,20:03:17,CUST-4116,4116,Merchant_344,restaurant,24.01,GB,web,0
2023-06-30,11:48:31,CUST-6421,6421,Merchant_113,grocery,18.57,DE,web,0
2023-01-18,14:56:40,CUST-3705,3705,Merchant_326,entertainment,133.51,US,pos,0
2023-10-22,06:21:03,CUST-2528,2528,Merchant_62,retail,24.91,CA,atm,0
2023-12-26,04:23:55,CUST-2891,2891,Merchant_259,restaurant,47.27,GB,mobile,0
2023-07-28,12:52:47,CUST-1400,1400,Merchant_349,gas_station,23.04,US,web,0
2023-09-28,23:56:25,CUST-8149,8149,Merchant_260,healthcare,18.15,AU,pos,0
2023-03-20,10:52:25,CUST-9379,9379,Merchant_290,retail,34.81,GB,pos,0
2023-04-29,04:48:32,CUST-3546,3546,Merchant_295,grocery,3.89,GB,pos,0
2023-05-23,07:40:27,CUST-5092,5092,Merchant_173,healthcare,92.2,US,atm,1
2023-06-05,12:58:22,CUST-8668,8668,Merchant_147,restaurant,8.73,CA,pos,0
2023-07-13,09:12:10,CUST-1475,1475,Merchant_344,healthcare,4.15,FR,pos,0
2023-02-16,17:39:24,CUST-4467,4467,Merchant_50,grocery,16.39,JP,web,0
2023-11-13,08:38:00,CUST-6753,6753,Merchant_100,entertainment,20.3,AU,web,0
2023-03-20,22:37:01,CUST-4501,4501,Merchant_206,online,11.41,DE,pos,0
2023-04-12,16:55:54,CUST-3977,3977,Merchant_254,online,59.46,DE,pos,0
2023-03-13,19:08:12,CUST-9279,9279,Merchant_143,restaurant,63.42,FR,pos,0
2023-03-08,15:27:02,CUST-5133,5133,Merchant_378,grocery,25.34,GB,pos,0
2023-02-06,09:13:01,CUST-8491,8491,Merchant_294,online,21.01,GB,web,0
2023-01-31,19:08:07,CUST-7065,7065,Merchant_324,restaurant,62.59,DE,pos,0
2023-06-26,11:49:58,CUST-6143,6143,Merchant_36,travel,14.43,US,web,0
2023-06-21,09:21:56,CUST-8618,8618,Merchant_243,restaurant,27.46,FR,mobile,0
2023-01-06,18:58:59,CUST-1520,1520,Merchant_241,restaurant,33.37,CN,pos,0
2023-08-29,16:54:55,CUST-4872,4872,Merchant_10,grocery,70.87,US,pos,0
2023-03-20,09:39:42,CUST-6421,6421,Merchant_345,healthcare,40.03,DE,pos,0
2023-08-24,08:12:23,CUST-9308,9308,Merchant_330,healthcare,23.11,CA,pos,0
2023-09-09,12:55:59,CUST-6464,6464,Merchant_110,travel,247.17,DE,mobile,0
2023-11-11,16:07:49,CUST-5065,5065,Merchant_31,entertainment,126.41,CA,web,0
2023-01-28,14:37:50,CUST-7498,7498,Merchant_122,healthcare,85.89,DE,pos,0
2023-06-26,19:06:49,CUST-8657,8657,Merchant_121,gas_station,52.34,DE,pos,0
2023-08-01,10:25:21,CUST-9085,9085,Merchant_272,online,68.56,FR,pos,0
2023-10-15,17:22:06,CUST-5040,5040,Merchant_14,retail,61.58,CA,pos,0
2023-03-05,09:50:48,CUST-9308,9308,Merchant_312,healthcare,29.38,CA,mobile,0
2023-09-03,12:52:26,CUST-4150,4150,Merchant_149,restaurant,20.57,AU,pos,0
2023-11-06,00:06:26,CUST-5315,5315,Merchant_220,travel,11.54,AU,web,0
2023-09-30,09:38:00,CUST-4728,4728,Merchant_140,utilities,24.8,FR,mobile,0
2023-04-27,05:40:10,CUST-4752,4752,Merchant_170,gas_station,64.1,GB,pos,0
2023-03-17,10:45:36,CUST-9201,9201,Merchant_377,entertainment,126.49,CA,pos,0
2023-01-13,08:54:58,CUST-7537,7537,Merchant_133,healthcare,38.93,FR,web,0
2023-12-15,15:27:13,CUST-6313,6313,Merchant_129,travel,43.71,AU,mobile,0
2023-09-04,12:18:21,CUST-1998,1998,Merchant_299,utilities,28.78,DE,pos,0
2023-03-31,18:28:11,CUST-8758,8758,Merchant_65,online,104.74,GB,mobile,0
2023-12-11,13:43:47,CUST-3184,3184,Merchant_234,healthcare,94.98,BR,mobile,0
